,Date,From,To,Price,Stock_No
9830,15-08-2020,INR,USD,0.013352851,32
9863,16-08-2020,INR,USD,0.013352851,32
9896,17-08-2020,INR,USD,0.013364604,32
9929,18-08-2020,INR,USD,0.01339574,32
9962,19-08-2020,INR,USD,0.013360428,32
9995,20-08-2020,INR,USD,0.013315804,32
10028,21-08-2020,INR,USD,0.01334384,32
10061,22-08-2020,INR,USD,0.01334384,32
10094,23-08-2020,INR,USD,0.01334384,32
10127,24-08-2020,INR,USD,0.013497471,32
10160,25-08-2020,INR,USD,0.01346839,32
10193,26-08-2020,INR,USD,0.013455766,32
10226,27-08-2020,INR,USD,0.013528829,32
10259,28-08-2020,INR,USD,0.013662032,32
10292,29-08-2020,INR,USD,0.013662032,32
10325,30-08-2020,INR,USD,0.013662032,32
10358,31-08-2020,INR,USD,0.013650629,32
10391,01-09-2020,INR,USD,0.013713769,32
10424,02-09-2020,INR,USD,0.013661205,32
10457,03-09-2020,INR,USD,0.013599811,32
10490,04-09-2020,INR,USD,0.01366206,32
10523,05-09-2020,INR,USD,0.01366206,32
10556,06-09-2020,INR,USD,0.01366206,32
10589,07-09-2020,INR,USD,0.013614513,32
10622,08-09-2020,INR,USD,0.013529493,32
10655,09-09-2020,INR,USD,0.013593668,32
10688,10-09-2020,INR,USD,0.01361422,32
10721,11-09-2020,INR,USD,0.013587321,32
10754,12-09-2020,INR,USD,0.013587321,32
10787,13-09-2020,INR,USD,0.013587321,32
10820,14-09-2020,INR,USD,0.013597202,32
10853,15-09-2020,INR,USD,0.013587674,32
10886,16-09-2020,INR,USD,0.013600866,32
10919,17-09-2020,INR,USD,0.013581469,32
10952,18-09-2020,INR,USD,0.013598961,32
10985,19-09-2020,INR,USD,0.013598961,32
11018,20-09-2020,INR,USD,0.013598961,32
11051,21-09-2020,INR,USD,0.01359594,32
11084,22-09-2020,INR,USD,0.013609701,32
11117,23-09-2020,INR,USD,0.0135978,32
11150,24-09-2020,INR,USD,0.013522694,32
11183,25-09-2020,INR,USD,0.013572491,32
11216,26-09-2020,INR,USD,0.013572491,32
11249,27-09-2020,INR,USD,0.013572491,32
11282,28-09-2020,INR,USD,0.013565745,32
11315,29-09-2020,INR,USD,0.013563605,32
11348,30-09-2020,INR,USD,0.013566785,32
11381,01-10-2020,INR,USD,0.013692581,32
